order_id,order_date,order_month,customer_id,product_id,quantity,unit_price,discount,gross_sales,net_sales,channel,payment_id,payment_method,payment_status,paid_at,is_paid,price_imputed,source_file
ORD000277,2026-01-08 09:08:00,2026-01,C0007,P009,3,299.0,0.0,897.0,897.0,Marketplace,PAY000277,Bank Transfer,PAID,2026-01-08 11:22:00,True,False,orders_2026_01.csv
ORD000278,2026-01-09 23:49:00,2026-01,C0002,P015,2,313.95,0.0,627.9,627.9,Marketplace,PAY000278,Credit Card,PAID,2026-01-10 02:25:00,True,False,orders_2026_01.csv
ORD000279,2026-01-21 01:07:00,2026-01,C0004,P040,2,3990.0,0.0,7980.0,7980.0,Mobile App,PAY000279,PromptPay,PAID,2026-01-21 02:34:00,True,False,orders_2026_01.csv
ORD000280,2026-01-27 03:52:00,2026-01,C0101,P004,2,1490.0,0.05,2980.0,2831.0,Web,PAY000280,Credit Card,PAID,2026-01-27 04:58:00,True,False,orders_2026_01.csv
ORD000281,2026-01-04 23:47:00,2026-01,C0099,P011,1,23310.0,0.0,23310.0,23310.0,Mobile App,PAY000281,Bank Transfer,PAID,2026-01-05 01:18:00,True,False,orders_2026_01.csv
ORD000282,2026-01-18 02:19:00,2026-01,C0137,P026,1,12900.0,0.0,12900.0,12900.0,Marketplace,PAY000282,PromptPay,PAID,2026-01-18 04:13:00,True,False,orders_2026_01.csv
ORD000283,2026-01-05 22:30:00,2026-01,C0078,P010,2,1039.5,0.0,2079.0,2079.0,Web,PAY000283,PromptPay,PAID,2026-01-05 22:38:00,True,False,orders_2026_01.csv
ORD000284,2026-01-07 09:47:00,2026-01,C0115,P035,3,25900.0,0.0,77700.0,77700.0,Web,PAY000284,PromptPay,PAID,2026-01-07 11:53:00,True,False,orders_2026_01.csv
ORD000285,2026-01-02 15:23:00,2026-01,C0094,P025,2,27195.0,0.05,54390.0,51670.5,Mobile App,PAY000285,Bank Transfer,FAILED,2026-01-02 17:43:00,False,False,orders_2026_01.csv
ORD000286,2026-01-25 11:47:00,2026-01,C0106,P027,2,25900.0,0.05,51800.0,49210.0,Marketplace,PAY000286,PromptPay,PAID,2026-01-25 13:38:00,True,False,orders_2026_01.csv
ORD000287,2026-01-17 00:04:00,2026-01,C0074,P026,1,12255.0,0.0,12255.0,12255.0,Marketplace,PAY000287,Bank Transfer,PAID,2026-01-17 02:51:00,True,False,orders_2026_01.csv
ORD000288,2026-01-07 04:21:00,2026-01,C0005,P029,3,3990.0,0.0,11970.0,11970.0,Marketplace,PAY000288,PromptPay,PAID,2026-01-07 04:36:00,True,False,orders_2026_01.csv
ORD000289,2026-01-15 09:31:00,2026-01,C0083,P029,3,3790.5,0.0,11371.5,11371.5,Marketplace,PAY000289,Bank Transfer,PAID,2026-01-15 09:43:00,True,False,orders_2026_01.csv
ORD000290,2026-01-12 13:01:00,2026-01,C0038,P034,4,299.0,0.0,1196.0,1196.0,Web,PAY000290,Credit Card,PAID,2026-01-12 14:21:00,True,False,orders_2026_01.csv
ORD000291,2026-01-27 10:12:00,2026-01,C0158,P036,3,299.0,0.1,897.0,807.3,Mobile App,PAY000291,PromptPay,PAID,2026-01-27 10:43:00,True,False,orders_2026_01.csv
ORD000292,2026-01-24 12:23:00,2026-01,C0130,P013,1,474.05,0.05,474.05,450.35,Mobile App,PAY000292,Bank Transfer,PAID,2026-01-24 14:47:00,True,False,orders_2026_01.csv
ORD000293,2026-01-12 19:17:00,2026-01,C0048,P037,3,24605.0,0.0,73815.0,73815.0,Web,PAY000293,PromptPay,PAID,2026-01-12 20:54:00,True,False,orders_2026_01.csv
ORD000294,2026-01-08 14:54:00,2026-01,C0109,P007,1,27195.0,0.05,27195.0,25835.25,Mobile App,PAY000294,Credit Card,FAILED,2026-01-08 16:03:00,False,False,orders_2026_01.csv
ORD000295,2026-01-04 05:04:00,2026-01,C0054,P036,2,313.95,0.1,627.9,565.11,Mobile App,PAY000295,PromptPay,PAID,2026-01-04 05:52:00,True,False,orders_2026_01.csv
ORD000296,2026-01-16 06:57:00,2026-01,C0104,P036,1,284.05,0.0,284.05,284.05,Marketplace,PAY000296,Bank Transfer,PAID,2026-01-16 07:02:00,True,False,orders_2026_01.csv
ORD000297,2026-01-15 13:14:00,2026-01,C0123,P019,2,3990.0,0.05,7980.0,7581.0,Mobile App,PAY000297,PromptPay,PAID,2026-01-15 15:38:00,True,False,orders_2026_01.csv
ORD000298,2026-01-27 17:42:00,2026-01,C0122,P039,2,891.0,0.1,1782.0,1603.8,Marketplace,PAY000298,Credit Card,PAID,2026-01-27 19:15:00,True,False,orders_2026_01.csv
ORD000299,2026-01-02 22:35:00,2026-01,C0009,P021,3,24605.0,0.1,73815.0,66433.5,Web,PAY000299,Bank Transfer,PAID,2026-01-03 00:20:00,True,False,orders_2026_01.csv
ORD000300,2026-01-20 05:53:00,2026-01,C0138,P009,2,269.1,0.1,538.2,484.38,Web,PAY000300,PromptPay,PAID,2026-01-20 06:26:00,True,False,orders_2026_01.csv
ORD000301,2026-01-12 08:38:00,2026-01,C0013,P040,4,3990.0,0.0,15960.0,15960.0,Marketplace,PAY000301,Bank Transfer,PAID,2026-01-12 10:45:00,True,False,orders_2026_01.csv
ORD000302,2026-01-02 04:34:00,2026-01,C0081,P026,1,11610.0,0.05,11610.0,11029.5,Mobile App,PAY000302,PromptPay,PAID,2026-01-02 06:41:00,True,False,orders_2026_01.csv
ORD000303,2026-01-20 15:52:00,2026-01,C0101,P026,4,12900.0,0.0,51600.0,51600.0,Marketplace,PAY000303,PromptPay,PAID,2026-01-20 17:24:00,True,False,orders_2026_01.csv
ORD000304,2026-01-04 19:27:00,2026-01,C0147,P009,4,313.95,0.0,1255.8,1255.8,Mobile App,PAY000304,Credit Card,PAID,2026-01-04 21:36:00,True,False,orders_2026_01.csv
ORD000305,2026-01-26 21:33:00,2026-01,C0116,P030,1,499.0,0.05,499.0,474.05,Web,PAY000305,Credit Card,PAID,2026-01-27 00:16:00,True,False,orders_2026_01.csv
ORD000306,2026-01-22 16:20:00,2026-01,C0126,P032,1,27195.0,0.0,27195.0,27195.0,Mobile App,PAY000306,PromptPay,PAID,2026-01-22 16:52:00,True,False,orders_2026_01.csv
ORD000307,2026-01-14 05:12:00,2026-01,C0109,P039,3,1039.5,0.0,3118.5,3118.5,Web,PAY000307,Credit Card,PAID,2026-01-14 06:46:00,True,False,orders_2026_01.csv
ORD000308,2026-01-06 21:33:00,2026-01,C0019,P037,4,23310.0,0.0,93240.0,93240.0,Marketplace,PAY000308,Credit Card,PAID,2026-01-06 22:49:00,True,False,orders_2026_01.csv
ORD000309,2026-01-16 01:10:00,2026-01,C0081,P015,1,299.0,0.0,299.0,299.0,Marketplace,PAY000309,PromptPay,PAID,2026-01-16 02:32:00,True,False,orders_2026_01.csv
ORD000310,2026-01-13 04:56:00,2026-01,C0029,P026,1,12900.0,0.0,12900.0,12900.0,Mobile App,PAY000310,Credit Card,FAILED,2026-01-13 07:45:00,False,False,orders_2026_01.csv
ORD000311,2026-01-13 17:06:00,2026-01,C0144,P032,3,25900.0,0.1,77700.0,69930.0,Mobile App,PAY000311,PromptPay,PAID,2026-01-13 17:17:00,True,False,orders_2026_01.csv
ORD000312,2026-01-04 13:24:00,2026-01,C0011,P026,1,12900.0,0.0,12900.0,12900.0,Mobile App,PAY000312,PromptPay,PAID,2026-01-04 14:00:00,True,False,orders_2026_01.csv
ORD000313,2026-01-18 16:23:00,2026-01,C0088,P025,4,23310.0,0.0,93240.0,93240.0,Marketplace,PAY000313,PromptPay,FAILED,2026-01-18 18:36:00,False,False,orders_2026_01.csv
ORD000314,2026-01-01 06:01:00,2026-01,C0027,P022,1,449.1,0.05,449.1,426.64,Web,PAY000314,Bank Transfer,FAILED,2026-01-01 07:10:00,False,False,orders_2026_01.csv
ORD000315,2026-01-21 13:58:00,2026-01,C0037,P016,1,1564.5,0.0,1564.5,1564.5,Marketplace,PAY000315,Bank Transfer,PAID,2026-01-21 14:19:00,True,False,orders_2026_01.csv
ORD000316,2026-01-15 06:25:00,2026-01,C0140,P021,1,27195.0,0.0,27195.0,27195.0,Web,PAY000316,Credit Card,PAID,2026-01-15 09:11:00,True,False,orders_2026_01.csv
ORD000317,2026-01-26 07:49:00,2026-01,C0068,P022,1,499.0,0.0,499.0,499.0,Marketplace,PAY000317,Bank Transfer,PAID,2026-01-26 10:10:00,True,False,orders_2026_01.csv
ORD000318,2026-01-04 17:13:00,2026-01,C0008,P002,1,1490.0,0.0,1490.0,1490.0,Mobile App,PAY000318,Credit Card,PAID,2026-01-04 17:44:00,True,False,orders_2026_01.csv
ORD000319,2026-01-28 14:43:00,2026-01,C0150,P013,1,499.0,0.0,499.0,499.0,Web,PAY000319,Bank Transfer,PAID,2026-01-28 17:09:00,True,False,orders_2026_01.csv
ORD000320,2026-01-05 23:01:00,2026-01,C0109,P008,1,523.95,0.0,523.95,523.95,Marketplace,PAY000320,Bank Transfer,PAID,2026-01-06 00:18:00,True,False,orders_2026_01.csv
ORD000321,2026-01-04 08:53:00,2026-01,C0079,P014,1,990.0,0.1,990.0,891.0,Mobile App,PAY000321,Bank Transfer,PAID,2026-01-04 10:21:00,True,False,orders_2026_01.csv
ORD000322,2026-01-21 08:25:00,2026-01,C0111,P036,1,284.05,0.0,284.05,284.05,Web,PAY000322,Credit Card,FAILED,2026-01-21 09:29:00,False,False,orders_2026_01.csv
ORD000323,2026-01-28 04:05:00,2026-01,C0151,P032,1,25900.0,0.0,25900.0,25900.0,Mobile App,PAY000323,Credit Card,PAID,2026-01-28 04:59:00,True,False,orders_2026_01.csv
ORD000324,2026-01-13 14:46:00,2026-01,C0044,P039,3,891.0,0.1,2673.0,2405.7,Mobile App,PAY000324,Bank Transfer,PAID,2026-01-13 17:04:00,True,False,orders_2026_01.csv
ORD000325,2026-01-07 06:28:00,2026-01,C0012,P018,1,4189.5,0.0,4189.5,4189.5,Mobile App,PAY000325,Credit Card,PAID,2026-01-07 08:31:00,True,False,orders_2026_01.csv
ORD000326,2026-01-26 10:56:00,2026-01,C0100,P008,2,449.1,0.0,898.2,898.2,Mobile App,PAY000326,Bank Transfer,REFUNDED,2026-01-26 11:27:00,False,False,orders_2026_01.csv
ORD000327,2026-01-09 08:32:00,2026-01,C0123,P020,3,474.05,0.0,1422.15,1422.15,Mobile App,PAY000327,PromptPay,PAID,2026-01-09 10:26:00,True,False,orders_2026_01.csv
ORD000328,2026-01-23 13:01:00,2026-01,C0046,P016,2,1341.0,0.0,2682.0,2682.0,Mobile App,PAY000328,PromptPay,PAID,2026-01-23 13:55:00,True,False,orders_2026_01.csv
ORD000329,2026-01-24 00:32:00,2026-01,C0140,P008,1,499.0,0.05,499.0,474.05,Marketplace,PAY000329,Bank Transfer,PAID,2026-01-24 03:18:00,True,False,orders_2026_01.csv
ORD000330,2026-01-12 11:00:00,2026-01,C0020,P028,3,269.1,0.0,807.3,807.3,Web,PAY000330,PromptPay,PAID,2026-01-12 11:50:00,True,False,orders_2026_01.csv
ORD000331,2026-01-24 02:37:00,2026-01,C0090,P035,1,24605.0,0.0,24605.0,24605.0,Marketplace,PAY000331,Credit Card,PAID,2026-01-24 04:21:00,True,False,orders_2026_01.csv
ORD000332,2026-01-23 04:50:00,2026-01,C0135,P003,2,25900.0,0.05,51800.0,49210.0,Marketplace,PAY000332,Bank Transfer,PAID,2026-01-23 05:08:00,True,False,orders_2026_01.csv
ORD000333,2026-01-20 03:21:00,2026-01,C0143,P011,2,25900.0,0.0,51800.0,51800.0,Web,PAY000333,PromptPay,PAID,2026-01-20 05:27:00,True,False,orders_2026_01.csv
ORD000334,2026-01-03 11:55:00,2026-01,C0090,P021,1,24605.0,0.1,24605.0,22144.5,Mobile App,PAY000334,Credit Card,PAID,2026-01-03 14:23:00,True,False,orders_2026_01.csv
ORD000335,2026-01-18 07:01:00,2026-01,C0114,P019,2,3990.0,0.0,7980.0,7980.0,Web,PAY000335,Bank Transfer,PAID,2026-01-18 08:42:00,True,False,orders_2026_01.csv
ORD000336,2026-01-27 00:17:00,2026-01,C0058,P021,2,24605.0,0.0,49210.0,49210.0,Marketplace,PAY000336,Bank Transfer,PAID,2026-01-27 01:36:00,True,False,orders_2026_01.csv
ORD000337,2026-01-16 00:09:00,2026-01,C0061,P019,1,3990.0,0.1,3990.0,3591.0,Mobile App,PAY000337,Credit Card,PAID,2026-01-16 00:35:00,True,False,orders_2026_01.csv
ORD000338,2026-01-27 15:41:00,2026-01,C0036,P024,2,313.95,0.0,627.9,627.9,Marketplace,PAY000338,Bank Transfer,PAID,2026-01-27 17:48:00,True,False,orders_2026_01.csv
ORD000339,2026-01-24 07:46:00,2026-01,C0140,P003,2,24605.0,0.0,49210.0,49210.0,Web,PAY000339,PromptPay,PAID,2026-01-24 08:27:00,True,False,orders_2026_01.csv
ORD000340,2026-01-21 07:12:00,2026-01,C0040,P005,3,313.95,0.0,941.85,941.85,Mobile App,PAY000340,Bank Transfer,PAID,2026-01-21 09:33:00,True,False,orders_2026_01.csv
ORD000341,2026-01-24 01:27:00,2026-01,C0159,P012,1,891.0,0.0,891.0,891.0,Marketplace,PAY000341,Bank Transfer,PAID,2026-01-24 03:27:00,True,False,orders_2026_01.csv
ORD000342,2026-01-26 00:15:00,2026-01,C0029,P036,3,299.0,0.1,897.0,807.3,Web,PAY000342,PromptPay,PAID,2026-01-26 01:32:00,True,False,orders_2026_01.csv
ORD000343,2026-01-24 15:07:00,2026-01,C0008,P033,4,12900.0,0.0,51600.0,51600.0,Mobile App,PAY000343,PromptPay,PAID,2026-01-24 15:32:00,True,False,orders_2026_01.csv
ORD000344,2026-01-03 07:19:00,2026-01,C0140,P032,4,23310.0,0.0,93240.0,93240.0,Marketplace,PAY000344,PromptPay,PAID,2026-01-03 08:00:00,True,False,orders_2026_01.csv
ORD000345,2026-01-06 18:55:00,2026-01,C0129,P012,1,940.5,0.0,940.5,940.5,Web,PAY000345,Bank Transfer,PAID,2026-01-06 20:15:00,True,False,orders_2026_01.csv
ORD000346,2026-01-17 20:22:00,2026-01,C0018,P021,4,24605.0,0.0,98420.0,98420.0,Web,PAY000346,Bank Transfer,PAID,2026-01-17 21:14:00,True,False,orders_2026_01.csv
ORD000347,2026-01-02 23:31:00,2026-01,C0145,P037,1,25900.0,0.0,25900.0,25900.0,Mobile App,PAY000347,Credit Card,REFUNDED,2026-01-03 02:03:00,False,False,orders_2026_01.csv
ORD000348,2026-01-08 09:01:00,2026-01,C0079,P010,4,891.0,0.0,3564.0,3564.0,Marketplace,PAY000348,Credit Card,PAID,2026-01-08 10:08:00,True,False,orders_2026_01.csv
ORD000349,2026-01-13 15:09:00,2026-01,C0011,P027,4,23310.0,0.1,93240.0,83916.0,Mobile App,PAY000349,Bank Transfer,PAID,2026-01-13 16:38:00,True,False,orders_2026_01.csv
ORD000350,2026-01-11 09:57:00,2026-01,C0155,P024,2,269.1,0.05,538.2,511.29,Mobile App,PAY000350,Credit Card,PAID,2026-01-11 11:09:00,True,False,orders_2026_01.csv
ORD000351,2026-01-17 17:41:00,2026-01,C0119,P030,2,499.0,0.0,998.0,998.0,Marketplace,PAY000351,Credit Card,PAID,2026-01-17 18:25:00,True,False,orders_2026_01.csv
ORD000352,2026-01-21 13:44:00,2026-01,C0076,P022,1,449.1,0.05,449.1,426.64,Marketplace,PAY000352,Bank Transfer,PAID,2026-01-21 14:08:00,True,False,orders_2026_01.csv
ORD000353,2026-01-22 13:13:00,2026-01,C0032,P006,1,299.0,0.0,299.0,299.0,Marketplace,PAY000353,Bank Transfer,PAID,2026-01-22 15:41:00,True,False,orders_2026_01.csv
ORD000354,2026-01-19 08:37:00,2026-01,C0032,P023,1,299.0,0.0,299.0,299.0,Marketplace,PAY000354,Bank Transfer,PAID,2026-01-19 10:06:00,True,False,orders_2026_01.csv
ORD000355,2026-01-10 07:21:00,2026-01,C0112,P016,1,1564.5,0.0,1564.5,1564.5,Marketplace,PAY000355,Bank Transfer,PAID,2026-01-10 07:25:00,True,False,orders_2026_01.csv
ORD000356,2026-01-02 23:47:00,2026-01,C0158,P016,2,1564.5,0.05,3129.0,2972.55,Marketplace,PAY000356,Credit Card,PAID,2026-01-03 01:50:00,True,False,orders_2026_01.csv
ORD000357,2026-01-18 15:19:00,2026-01,C0087,P020,2,449.1,0.05,898.2,853.29,Marketplace,PAY000357,Credit Card,PAID,2026-01-18 17:51:00,True,False,orders_2026_01.csv
ORD000358,2026-01-05 18:00:00,2026-01,C0063,P002,4,1415.5,0.1,5662.0,5095.8,Mobile App,PAY000358,Credit Card,PAID,2026-01-05 18:03:00,True,False,orders_2026_01.csv
ORD000359,2026-01-14 22:16:00,2026-01,C0151,P016,1,1564.5,0.0,1564.5,1564.5,Marketplace,PAY000359,Bank Transfer,PAID,2026-01-14 22:52:00,True,False,orders_2026_01.csv
ORD000360,2026-01-24 07:27:00,2026-01,C0009,P015,2,269.1,0.0,538.2,538.2,Marketplace,PAY000360,Credit Card,PAID,2026-01-24 09:45:00,True,False,orders_2026_01.csv
ORD000361,2026-02-19 02:59:00,2026-02,C0124,P019,1,4189.5,0.05,4189.5,3980.02,Web,PAY000361,Bank Transfer,PAID,2026-02-19 05:29:00,True,False,orders_2026_02.csv
ORD000362,2026-02-20 07:33:00,2026-02,C0072,P039,2,940.5,0.05,1881.0,1786.95,Web,PAY000362,PromptPay,PAID,2026-02-20 08:35:00,True,False,orders_2026_02.csv
ORD000363,2026-02-08 06:17:00,2026-02,C0136,P014,2,940.5,0.05,1881.0,1786.95,Mobile App,PAY000363,PromptPay,PAID,2026-02-08 08:22:00,True,False,orders_2026_02.csv
ORD000364,2026-02-16 06:58:00,2026-02,C0077,P038,2,12900.0,0.0,25800.0,25800.0,Web,PAY000364,Credit Card,PAID,2026-02-16 07:47:00,True,False,orders_2026_02.csv
ORD000365,2026-02-23 13:30:00,2026-02,C0139,P004,2,1490.0,0.0,2980.0,2980.0,Marketplace,PAY000365,Credit Card,PAID,2026-02-23 13:35:00,True,False,orders_2026_02.csv
ORD000366,2026-02-14 20:28:00,2026-02,C0088,P004,1,1490.0,0.0,1490.0,1490.0,Marketplace,PAY000366,Credit Card,PAID,2026-02-14 20:32:00,True,False,orders_2026_02.csv
ORD000367,2026-02-10 16:53:00,2026-02,C0161,P040,3,4189.5,0.05,12568.5,11940.08,Marketplace,PAY000367,Bank Transfer,PAID,2026-02-10 18:47:00,True,False,orders_2026_02.csv
ORD000369,2026-02-22 01:54:00,2026-02,C0037,P033,3,13545.0,0.0,40635.0,40635.0,Mobile App,PAY000369,Credit Card,PAID,2026-02-22 03:25:00,True,False,orders_2026_02.csv
ORD000370,2026-02-05 13:06:00,2026-02,C0050,P006,2,284.05,0.05,568.1,539.7,Marketplace,PAY000370,PromptPay,PAID,2026-02-05 15:17:00,True,False,orders_2026_02.csv
ORD000371,2026-02-06 02:30:00,2026-02,C0155,P029,4,3990.0,0.0,15960.0,15960.0,Web,PAY000371,PromptPay,PAID,2026-02-06 05:03:00,True,False,orders_2026_02.csv
ORD000372,2026-02-03 18:30:00,2026-02,C0096,P025,2,27195.0,0.1,54390.0,48951.0,Mobile App,PAY000372,Bank Transfer,PAID,2026-02-03 20:56:00,True,False,orders_2026_02.csv
ORD000373,2026-02-05 22:22:00,2026-02,C0081,P028,1,269.1,0.05,269.1,255.64,Marketplace,PAY000373,Credit Card,PAID,2026-02-05 23:00:00,True,False,orders_2026_02.csv
ORD000374,2026-02-12 03:57:00,2026-02,C0101,P040,1,3591.0,0.0,3591.0,3591.0,Web,PAY000374,Credit Card,PAID,2026-02-12 05:01:00,True,False,orders_2026_02.csv
ORD000375,2026-02-16 10:59:00,2026-02,C0034,P008,1,474.05,0.05,474.05,450.35,Web,PAY000375,PromptPay,PAID,2026-02-16 11:10:00,True,False,orders_2026_02.csv
ORD000376,2026-02-26 11:51:00,2026-02,C0155,P027,4,27195.0,0.0,108780.0,108780.0,Mobile App,PAY000376,Credit Card,PAID,2026-02-26 13:45:00,True,False,orders_2026_02.csv
ORD000377,2026-02-18 10:54:00,2026-02,C0114,P014,1,891.0,0.0,891.0,891.0,Web,PAY000377,PromptPay,PAID,2026-02-18 13:06:00,True,False,orders_2026_02.csv
ORD000378,2026-02-03 18:47:00,2026-02,C0118,P002,4,1415.5,0.1,5662.0,5095.8,Marketplace,PAY000378,Credit Card,PAID,2026-02-03 21:18:00,True,False,orders_2026_02.csv
ORD000379,2026-02-26 21:04:00,2026-02,C0002,P010,1,1039.5,0.05,1039.5,987.52,Mobile App,PAY000379,Credit Card,PAID,2026-02-26 23:45:00,True,False,orders_2026_02.csv
ORD000380,2026-02-04 17:51:00,2026-02,C0045,P026,3,11610.0,0.05,34830.0,33088.5,Web,PAY000380,PromptPay,PAID,2026-02-04 18:14:00,True,False,orders_2026_02.csv
ORD000381,2026-02-09 10:43:00,2026-02,C0077,P007,1,24605.0,0.0,24605.0,24605.0,Mobile App,PAY000381,Bank Transfer,PAID,2026-02-09 13:34:00,True,False,orders_2026_02.csv
ORD000382,2026-02-09 09:31:00,2026-02,C0155,P999,3,4189.5,0.05,12568.5,11940.08,Web,PAY000382,Credit Card,PAID,2026-02-09 12:08:00,True,False,orders_2026_02.csv
ORD000383,2026-02-11 01:20:00,2026-02,C0022,P026,4,12255.0,0.0,49020.0,49020.0,Marketplace,PAY000383,Bank Transfer,REFUNDED,2026-02-11 01:31:00,False,False,orders_2026_02.csv
ORD000384,2026-02-14 07:10:00,2026-02,C0013,P038,1,13545.0,0.05,13545.0,12867.75,Marketplace,PAY000384,PromptPay,PAID,2026-02-14 07:53:00,True,False,orders_2026_02.csv
ORD000385,2026-02-12 03:57:00,2026-02,C0089,P028,4,299.0,0.0,1196.0,1196.0,Web,PAY000385,Credit Card,PAID,2026-02-12 06:23:00,True,False,orders_2026_02.csv
ORD000386,2026-02-20 14:00:00,2026-02,C0156,P016,1,1341.0,0.1,1341.0,1206.9,Web,PAY000386,Bank Transfer,FAILED,2026-02-20 14:51:00,False,False,orders_2026_02.csv
ORD000387,2026-02-12 10:15:00,2026-02,C0071,P028,4,313.95,0.0,1255.8,1255.8,Marketplace,PAY000387,Bank Transfer,PAID,2026-02-12 11:47:00,True,False,orders_2026_02.csv
ORD000388,2026-02-22 14:44:00,2026-02,C0100,P018,2,3591.0,0.0,7182.0,7182.0,Web,PAY000388,Credit Card,PAID,2026-02-22 17:25:00,True,False,orders_2026_02.csv
ORD000389,2026-02-15 15:29:00,2026-02,C0051,P032,2,25900.0,0.0,51800.0,51800.0,Marketplace,PAY000389,Credit Card,PAID,2026-02-15 18:16:00,True,False,orders_2026_02.csv
ORD000390,2026-02-04 07:56:00,2026-02,C0159,P026,3,11610.0,0.0,34830.0,34830.0,Mobile App,PAY000390,Bank Transfer,PAID,2026-02-04 09:09:00,True,False,orders_2026_02.csv
ORD000391,2026-02-18 08:58:00,2026-02,C0101,P020,2,449.1,0.0,898.2,898.2,Mobile App,PAY000391,Credit Card,PAID,2026-02-18 09:31:00,True,False,orders_2026_02.csv
ORD000392,2026-02-26 06:39:00,2026-02,C0107,P023,1,269.1,0.0,269.1,269.1,Mobile App,PAY000392,Credit Card,PAID,2026-02-26 08:14:00,True,False,orders_2026_02.csv
ORD000393,2026-02-08 21:28:00,2026-02,C0075,P022,1,449.1,0.0,449.1,449.1,Marketplace,PAY000393,Credit Card,FAILED,2026-02-09 00:05:00,False,False,orders_2026_02.csv
ORD000394,2026-02-06 06:54:00,2026-02,C0015,P007,2,24605.0,0.1,49210.0,44289.0,Web,PAY000394,Bank Transfer,PAID,2026-02-06 09:38:00,True,False,orders_2026_02.csv
ORD000395,2026-02-12 15:38:00,2026-02,C0008,P020,1,499.0,0.0,499.0,499.0,Web,PAY000395,Bank Transfer,PAID,2026-02-12 15:41:00,True,False,orders_2026_02.csv
ORD000396,2026-02-13 07:26:00,2026-02,C0019,P026,3,12900.0,0.1,38700.0,34830.0,Marketplace,PAY000396,Credit Card,FAILED,2026-02-13 08:27:00,False,False,orders_2026_02.csv
ORD000397,2026-02-06 11:40:00,2026-02,C0015,P040,2,3990.0,0.1,7980.0,7182.0,Marketplace,PAY000397,PromptPay,PAID,2026-02-06 12:31:00,True,False,orders_2026_02.csv
ORD000398,2026-02-20 16:01:00,2026-02,C0095,P040,2,3990.0,0.0,7980.0,7980.0,Marketplace,PAY000398,Credit Card,PAID,2026-02-20 17:09:00,True,False,orders_2026_02.csv
ORD000399,2026-02-12 11:47:00,2026-02,C0102,P026,2,12900.0,0.0,25800.0,25800.0,Mobile App,PAY000399,Bank Transfer,FAILED,2026-02-12 12:21:00,False,False,orders_2026_02.csv
ORD000400,2026-02-19 15:10:00,2026-02,C0078,P035,4,27195.0,0.0,108780.0,108780.0,Web,PAY000400,PromptPay,PAID,2026-02-19 17:01:00,True,False,orders_2026_02.csv
ORD000401,2026-02-16 16:25:00,2026-02,C0085,P013,3,499.0,0.1,1497.0,1347.3,Marketplace,PAY000401,Bank Transfer,PAID,2026-02-16 18:28:00,True,False,orders_2026_02.csv
ORD000402,2026-02-16 20:27:00,2026-02,C0084,P030,1,523.95,0.05,523.95,497.75,Web,PAY000402,PromptPay,PAID,2026-02-16 23:00:00,True,False,orders_2026_02.csv
ORD000403,2026-02-17 06:30:00,2026-02,C0107,P031,1,1490.0,0.0,1490.0,1490.0,Mobile App,PAY000403,Credit Card,PAID,2026-02-17 08:01:00,True,False,orders_2026_02.csv
ORD000404,2026-02-11 18:58:00,2026-02,C0100,P009,1,299.0,0.1,299.0,269.1,Marketplace,PAY000404,Credit Card,PAID,2026-02-11 19:53:00,True,True,orders_2026_02.csv
ORD000405,2026-02-27 09:47:00,2026-02,C0070,P001,1,299.0,0.0,299.0,299.0,Marketplace,PAY000405,PromptPay,PAID,2026-02-27 10:57:00,True,False,orders_2026_02.csv
ORD000406,2026-02-04 00:37:00,2026-02,C0144,P035,3,23310.0,0.0,69930.0,69930.0,Web,PAY000406,Credit Card,PAID,2026-02-04 01:48:00,True,False,orders_2026_02.csv
ORD000407,2026-02-28 08:21:00,2026-02,C0100,P027,4,23310.0,0.1,93240.0,83916.0,Web,PAY000407,PromptPay,PAID,2026-02-28 11:09:00,True,False,orders_2026_02.csv
ORD000408,2026-02-27 20:30:00,2026-02,C0047,P032,2,25900.0,0.05,51800.0,49210.0,Marketplace,PAY000408,PromptPay,PAID,2026-02-27 20:36:00,True,False,orders_2026_02.csv
ORD000409,2026-02-17 18:03:00,2026-02,C0071,P035,3,27195.0,0.0,81585.0,81585.0,Mobile App,PAY000409,Credit Card,PAID,2026-02-17 18:22:00,True,False,orders_2026_02.csv
ORD000410,2026-02-19 17:45:00,2026-02,C0162,P004,3,1490.0,0.0,4470.0,4470.0,Mobile App,PAY000410,Credit Card,PAID,2026-02-19 20:14:00,True,False,orders_2026_02.csv
ORD000411,2026-02-10 01:56:00,2026-02,C0030,P025,1,25900.0,0.0,25900.0,25900.0,Mobile App,PAY000411,Credit Card,PAID,2026-02-10 04:29:00,True,False,orders_2026_02.csv
ORD000412,2026-02-11 23:14:00,2026-02,C0088,P025,2,25900.0,0.0,51800.0,51800.0,Web,PAY000412,Credit Card,PAID,2026-02-12 02:03:00,True,False,orders_2026_02.csv
ORD000413,2026-02-12 05:32:00,2026-02,C0125,P005,2,313.95,0.0,627.9,627.9,Web,PAY000413,Bank Transfer,PAID,2026-02-12 07:20:00,True,False,orders_2026_02.csv
ORD000414,2026-02-18 15:53:00,2026-02,C0072,P019,1,3591.0,0.0,3591.0,3591.0,Web,PAY000414,Credit Card,PAID,2026-02-18 17:19:00,True,False,orders_2026_02.csv
